Repository Name,Total Closed Issues,Issue Number,Issue Title,Issue Status,Assignees,Labels,Issue Created At,Issue Closed At,Closed By
ChicoState/Assistop,0,21,"[1] As an administrator, i would like to be able to control the assistop hotspot from the assistop webpage",To do,Dragongoat,02-03-2020 13:32,None,None
ChicoState/Assistop,0,20,"[2] As a user, i would like a web page to be able to schedule times to disable my assistop devices",To do,garrett1001,02-03-2020 13:32,None,None
ChicoState/Assistop,0,19,"[2] As a user, I would like a web page to see what devices my assistop is controlling",To do,garrett1001,02-03-2020 13:31,None,None
ChicoState/Assistop,0,18,"[2] As a user, I would like to be able to see what devices the assistop is looking for in a webpage",To do,garrett1001,02-03-2020 13:30,None,None
ChicoState/Assistop,0,16,[3] Be able to know what controller devices are on the eth0 network,To do,Ramsfield,02-03-2020 13:27,None,None
ChicoState/Assistop,0,17,[3] Be able to know what controlled devices are on the wlan0 network,To do,Pdhenson,02-03-2020 13:27,None,None
ChicoState/Assistop,0,5,"[2] As a user, I would like to save my registered devices and setting with my Assistop.",In progress,garrett1001,24-02-2020 13:40,None,None
ChicoState/Assistop,0,9,"[2] As a user, I would like to be able to schedule times that my Assistop will turn things off.",In progress,"Ramsfield,Pdhenson",24-02-2020 13:41,None,None
ChicoState/Assistop,0,12,"[1] As a user, I would like to be able to deactivate the Assistop when I don't want it to deactivate my devices.",In progress,"garrett1001,Dragongoat",24-02-2020 13:41,None,None
ChicoState/Assistop,0,11,"[2] As a user, I would like to be able to control what devices the Assistop controls",In progress,"garrett1001,Dragongoat",24-02-2020 13:41,None,None
ChicoState/Assistop,0,7,"[3] As a power-user, I would like a visual indicator to tell the status of my Assistop",In progress,"garrett1001,Dragongoat",24-02-2020 13:41,None,None
ChicoState/Assistop,0,23,"[3] As an administrator, i would like a web page to give me options of controlling the system settings",To do,Dragongoat,02-03-2020 13:34,None,None
ChicoState/Assistop,0,20,"[2] As a user, i would like a web page to be able to schedule times to disable my assistop devices",In progress,garrett1001,02-03-2020 13:32,None,None
ChicoState/BikeLock,0,18,Unit Testing for Locking and Unlocking Bike,Done,None,10-05-2020 00:00,10-05-2020 00:01,mitchmacF,None
ChicoState/BikeLock,0,17,Unit Testing for Station Finder,Done,None,09-05-2020 15:50,09-05-2020 23:59,mitchmacF,None
ChicoState/BikeLock,0,16,Unit Testing For User Sign In,Done,None,09-05-2020 14:45,09-05-2020 23:56,mitchmacF,None
ChicoState/BikeLock,0,14,WebApp - API endpoint for user to check status of bike(s),Done,None,26-04-2020 22:05,10-05-2020 22:51,ericmajidian,New feature or request
ChicoState/BikeLock,0,13,User Authentication for account against server,Done,None,29-03-2020 16:36,26-04-2020 20:08,carlonavone,None
ChicoState/BikeLock,0,11,WebApp - API endpoint to trigger call to Raspberry Pi lock API,Done,ericmajidian,10-03-2020 18:32,08-05-2020 18:21,ericmajidian,New feature or request
ChicoState/BikeLock,0,10,WebApp API to PUT the state from a bike lock station,Done,ericmajidian,09-03-2020 19:45,10-03-2020 14:42,ericmajidian,None
ChicoState/BikeLock,0,6,Set up docker+django for WebApp,Done,ericmajidian,04-03-2020 11:36,04-03-2020 11:37,ericmajidian,None
ChicoState/BikeLock,0,5,Write lock and unlock API methods,Done,"ericmajidian,mitchmacF",03-03-2020 15:39,04-03-2020 12:07,ericmajidian,None
ChicoState/BikeLock,0,4,Organize web API code,Done,"ericmajidian,mitchmacF",03-03-2020 15:38,04-03-2020 12:07,ericmajidian,None
ChicoState/BikeLock,0,2,Initialize Buildable App Repo,Done,None,19-02-2020 13:27,03-03-2020 15:35,ericmajidian,Good for newcomers
ChicoState/BikeLock,0,1,Web app base framework required,Done,None,19-02-2020 13:25,03-03-2020 15:35,ericmajidian,Good for newcomers
ChicoState/BikeLock,0,9,Hardware/ WebApp connection,To-Do,None,04-03-2020 13:34,None,None,New feature or request
ChicoState/BikeLock,0,7,Hardware - Bike Rack State Getter,To-Do,None,04-03-2020 12:04,None,None,New feature or request
ChicoState/BikeLock,0,9,Hardware/ WebApp connection,To-Do,None,04-03-2020 13:34,None,None,New feature or request
ChicoState/BikeLock,0,7,Hardware - Bike Rack State Getter,In progress,None,04-03-2020 12:04,None,None,New feature or request
ChicoState/BikeLock,0,1,Web app base framework required,In progress,None,19-02-2020 13:25,None,None,Good for newcomers
ChicoState/BikeLock,0,1,Web app base framework required,In progress,None,19-02-2020 13:25,None,None,Good for newcomers
ChicoState/BikeLock,0,1,Web app base framework required,In progress,None,19-02-2020 13:25,None,None,Good for newcomers
ChicoState/BikeLock,0,2,Initialize Buildable App Repo,In progress,None,19-02-2020 13:27,None,None,Good for newcomers
ChicoState/BikeLock,0,1,Web app base framework required,To do,None,19-02-2020 13:25,None,None,Good for newcomers
ChicoState/BikeLock,0,1,Web app base framework required,To do,None,19-02-2020 13:25,None,None,Good for newcomers
ChicoState/BikeLock,0,2,Initialize Buildable App Repo,To do,None,19-02-2020 13:27,None,None,Good for newcomers
ChicoState/BookGrab,0,19,"As a buyer, I want to know if a book is really still for sale before bothering to reach out.",Done,None,None,26-04-2020 12:27,03-05-2020 22:57,jdlouhy
ChicoState/BookGrab,0,17,"Automated user creations not displaying name properly on sell page, name comes up as ""null"".",Done,None,None,18-04-2020 14:33,26-04-2020 12:16,jdlouhy
ChicoState/BookGrab,0,15,Account Register Doesn't link to Database,Done,jdlouhy,None,28-03-2020 16:24,18-04-2020 14:31,jdlouhy
ChicoState/BookGrab,0,12,"As a buyer, I want to search for items that I am interested in buying.",Done,"stephenyoud,jmeadows4,jdlouhy",None,28-03-2020 16:10,01-05-2020 14:14,jmeadows4
ChicoState/BookGrab,0,7,"As a user, I want to be able to sign out so that my information is protected if I am using a device other than my own.",Done,jdlouhy,None,04-03-2020 13:23,28-03-2020 16:26,jmeadows4
ChicoState/BookGrab,0,6,"As a seller, I want to be able to provide a description of the item I am selling.",Done,"stephenyoud,jmeadows4",None,04-03-2020 13:22,28-03-2020 16:25,jmeadows4
ChicoState/BookGrab,0,5,"As a user, I want a secure form of registering a login account that can be remembered by myself easily, either through my email and password or phone number.",Done,jdlouhy,None,04-03-2020 13:20,28-03-2020 16:26,jmeadows4
ChicoState/BookGrab,0,3,Get Firebase working with our app,Done,"stephenyoud,jdlouhy",None,19-02-2020 13:29,02-03-2020 13:26,jdlouhy
ChicoState/BookGrab,0,2,"As a user, I want to be able to log in.",Done,jdlouhy,None,17-02-2020 13:46,04-03-2020 12:41,jdlouhy
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",Done,"stephenyoud,jmeadows4",None,17-02-2020 13:43,08-04-2020 13:09,jmeadows4
ChicoState/BookGrab,0,6,"As a seller, I want to be able to provide a description of the item I am selling.",To do,"stephenyoud,jmeadows4",None,04-03-2020 13:22,None,None
ChicoState/BookGrab,0,5,"As a user, I want a secure form of registering a login account that can be remembered by myself easily, either through my email and password or phone number.",In progress,jdlouhy,None,04-03-2020 13:20,None,None
ChicoState/BookGrab,0,5,"As a user, I want a secure form of registering a login account that can be remembered by myself easily, either through my email and password or phone number.",In progress,jdlouhy,None,04-03-2020 13:20,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",In progress,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",To do,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",In progress,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,2,"As a user, I want to be able to log in.",Review in progress,jdlouhy,None,17-02-2020 13:46,None,None
ChicoState/BookGrab,0,2,"As a user, I want to be able to log in.",Review in progress,jdlouhy,None,17-02-2020 13:46,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",To do,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",In progress,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,2,"As a user, I want to be able to log in.",In progress,jdlouhy,None,17-02-2020 13:46,None,None
ChicoState/BookGrab,0,3,Get Firebase working with our app,In progress,"stephenyoud,jdlouhy",None,19-02-2020 13:29,None,None
ChicoState/BookGrab,0,3,Get Firebase working with our app,In progress,"stephenyoud,jdlouhy",None,19-02-2020 13:29,None,None
ChicoState/BookGrab,0,3,Get Firebase working with our app,To do,"stephenyoud,jdlouhy",None,19-02-2020 13:29,None,None
ChicoState/BookGrab,0,2,"As a user, I want to be able to log in.",To do,jdlouhy,None,17-02-2020 13:46,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",To do,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,2,"As a user, I want to be able to log in.",In progress,jdlouhy,None,17-02-2020 13:46,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",In progress,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",To do,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,26,"As a buyer, I want to filter by seller distance and price.",To do,None,None,10-05-2020 14:39,None,None
ChicoState/BookGrab,0,25,"As a user, I want to stay logged in even after I exit the app.",To do,None,None,10-05-2020 14:39,None,None
ChicoState/BookGrab,0,19,"As a buyer, I want to know if a book is really still for sale before bothering to reach out.",To do,None,None,26-04-2020 12:27,None,None
ChicoState/BookGrab,0,14,"As a buyer, I want to be able to filter books by their condition.",In progress,jmeadows4,None,28-03-2020 16:16,None,None
ChicoState/BookGrab,0,13,"As a CSU Chico student buyer, I want to be able to filter books by courses at CSU Chico.",In progress,jmeadows4,None,28-03-2020 16:16,None,None
ChicoState/BookGrab,0,9,"As a user, I want an easily navigable home page.",Review in progress,kbains6,None,04-03-2020 13:23,None,None
ChicoState/BookGrab,0,8,"As a seller, I want to be able to upload a picture of the item I am selling.",To do,None,None,04-03-2020 13:23,None,None
ChicoState/BookGrab,0,8,"As a seller, I want to be able to upload a picture of the item I am selling.",In progress,None,None,04-03-2020 13:23,None,None
ChicoState/BookGrab,0,12,"As a buyer, I want to search for items that I am interested in buying.",In progress,"stephenyoud,jmeadows4,jdlouhy",None,28-03-2020 16:10,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",Review in progress,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,14,"As a buyer, I want to be able to filter books by their condition.",To do,jmeadows4,None,28-03-2020 16:16,None,None
ChicoState/BookGrab,0,13,"As a CSU Chico student buyer, I want to be able to filter books by courses at CSU Chico.",To do,jmeadows4,None,28-03-2020 16:16,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",In progress,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,12,"As a buyer, I want to search for items that I am interested in buying.",To do,"stephenyoud,jmeadows4,jdlouhy",None,28-03-2020 16:10,None,None
ChicoState/BookGrab,0,6,"As a seller, I want to be able to provide a description of the item I am selling.",Review in progress,"stephenyoud,jmeadows4",None,04-03-2020 13:22,None,None
ChicoState/BookGrab,0,9,"As a user, I want an easily navigable home page.",In progress,kbains6,None,04-03-2020 13:23,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",Review in progress,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,1,"As a seller, I want to be able to list my item to sell.",In progress,"stephenyoud,jmeadows4",None,17-02-2020 13:43,None,None
ChicoState/BookGrab,0,7,"As a user, I want to be able to sign out so that my information is protected if I am using a device other than my own.",In progress,jdlouhy,None,04-03-2020 13:23,None,None
ChicoState/BookGrab,0,9,"As a user, I want an easily navigable home page.",To do,kbains6,None,04-03-2020 13:23,None,None
ChicoState/BookGrab,0,8,"As a seller, I want to be able to upload a picture of the item I am selling.",To do,None,None,04-03-2020 13:23,None,None
ChicoState/BookGrab,0,7,"As a user, I want to be able to sign out so that my information is protected if I am using a device other than my own.",In progress,jdlouhy,None,04-03-2020 13:23,None,None
ChicoState/BSafe,0,14,"As a parent, I want to be sure this app has a secure means of access so that my child's information is safe should someone else use their phone.",Done,ssmathistad,Medium,12-04-2020 11:47,21-04-2020 20:37,ssmathistad
ChicoState/BSafe,0,6,As a student I want to be able to know my current location when I walk home from class,Done,"ssmathistad,callison98",None,02-03-2020 17:49,03-03-2020 01:16,ssmathistad
ChicoState/BSafe,0,5,"As a commuter, I want to be able to check-in and tell people I trust that I’ve arrived at a destination by a certain time, so I can tell them I made it safely.",Done,"BBBrando,lthornton1",None,18-02-2020 18:01,04-05-2020 23:13,ssmathistad
ChicoState/BSafe,0,4,"As a friend, I want to be sure my other friends have a discrete means of contacting me so that they can message me when they’re in danger.",Done,"BBBrando,lthornton1",None,18-02-2020 18:00,04-05-2020 23:13,ssmathistad
ChicoState/BSafe,0,1,"As a pedestrian, I want to be able to navigate the app easily, so that it’s clear where my options are in situations of distress.",Done,ssmathistad,Medium,18-02-2020 17:51,21-04-2020 20:37,ssmathistad
ChicoState/BSafe,0,4,"As a friend, I want to be sure my other friends have a discrete means of contacting me so that they can message me when they’re in danger.",In progress,"BBBrando,lthornton1",None,18-02-2020 18:00,None,None
ChicoState/BSafe,0,6,As a student I want to be able to know my current location when I walk home from class,In progress,"ssmathistad,callison98",None,02-03-2020 17:49,None,None
ChicoState/BSafe,0,4,"As a friend, I want to be sure my other friends have a discrete means of contacting me so that they can message me when they’re in danger.",To do,"BBBrando,lthornton1",None,18-02-2020 18:00,None,None
ChicoState/BSafe,0,1,"As a pedestrian, I want to be able to navigate the app easily, so that it’s clear where my options are in situations of distress.",To do,ssmathistad,Medium,18-02-2020 17:51,None,None
ChicoState/BSafe,0,1,"As a pedestrian, I want to be able to navigate the app easily, so that it’s clear where my options are in situations of distress.",In progress,ssmathistad,Medium,18-02-2020 17:51,None,None
ChicoState/BSafe,0,1,"As a pedestrian, I want to be able to navigate the app easily, so that it’s clear where my options are in situations of distress.",To do,ssmathistad,Medium,18-02-2020 17:51,None,None
ChicoState/BSafe,0,1,"As a pedestrian, I want to be able to navigate the app easily, so that it’s clear where my options are in situations of distress.",To do,ssmathistad,Medium,18-02-2020 17:51,None,None
ChicoState/BSafe,0,5,"As a commuter, I want to be able to check-in and tell people I trust that I’ve arrived at a destination by a certain time, so I can tell them I made it safely.",To do,"BBBrando,lthornton1",None,18-02-2020 18:01,None,None
ChicoState/BSafe,0,13,"As a student, I want to be able to save my preferences so I do not have to re-enter them upon opening the app.",To do,ssmathistad,Medium,12-04-2020 11:44,None,None
ChicoState/BSafe,0,14,"As a parent, I want to be sure this app has a secure means of access so that my child's information is safe should someone else use their phone.",In progress,ssmathistad,Medium,12-04-2020 11:47,None,None
ChicoState/BSafe,0,14,"As a parent, I want to be sure this app has a secure means of access so that my child's information is safe should someone else use their phone.",To do,ssmathistad,Medium,12-04-2020 11:47,None,None
ChicoState/BSafe,0,1,"As a pedestrian, I want to be able to navigate the app easily, so that it’s clear where my options are in situations of distress.",In progress,ssmathistad,Medium,18-02-2020 17:51,None,None
ChicoState/BSafe,0,5,"As a commuter, I want to be able to check-in and tell people I trust that I’ve arrived at a destination by a certain time, so I can tell them I made it safely.",In progress,"BBBrando,lthornton1",None,18-02-2020 18:01,None,None
ChicoState/BSafe,0,5,"As a commuter, I want to be able to check-in and tell people I trust that I’ve arrived at a destination by a certain time, so I can tell them I made it safely.",To do,"BBBrando,lthornton1",None,18-02-2020 18:01,None,None
ChicoState/BSafe,0,7,"As a jogger, I want to be able to see where I am physically on a map and mark potentially dangerous areas.",In progress,"lthornton1,callison98",None,05-03-2020 12:30,None,None
ChicoState/BSafe,0,8,"As a friend, I want to be able to import the contacts of people I already trust.",In progress,ssmathistad,Medium,05-03-2020 12:37,None,None
ChicoState/BSafe,0,8,"As a friend, I want to be able to import the contacts of people I already trust.",To do,ssmathistad,Medium,05-03-2020 12:37,None,None
ChicoState/BSafe,0,7,"As a jogger, I want to be able to see where I am physically on a map and mark potentially dangerous areas.",To do,"lthornton1,callison98",None,05-03-2020 12:30,None,None
ChicoState/DietFit,0,7,As a user i would like a meal plan and workout plan to be generated for me,Done,None,18-02-2020 19:23,18-02-2020 19:34,mastenl,None
ChicoState/DietFit,0,6,As a user I would like to pick my type of diet and get a list of recipes that would be good to eat,Done,None,18-02-2020 19:15,18-02-2020 19:35,mastenl,Vote
ChicoState/DietFit,0,3,"As a user, I would like to track my calories",Done,None,18-02-2020 18:38,18-02-2020 19:37,mastenl,None
ChicoState/DietFit,0,2,As a user I'd like somewhere to store pictures of my food,To do,connor-richards,18-02-2020 13:11,None,None,vote
ChicoState/DietFit,0,8,"As a user i would like to be able to input my Information(Diet, weight, height, gender)",To do,"connor-richards,Omnibyte27",18-02-2020 19:31,None,None,vote
ChicoState/DietFit,0,7,As a user i would like a meal plan and workout plan to be generated for me,To do,None,18-02-2020 19:23,None,None,None
ChicoState/DietFit,0,7,As a user i would like a meal plan and workout plan to be generated for me,To do,None,18-02-2020 19:23,None,None,None
ChicoState/DietFit,0,2,As a user I'd like somewhere to store pictures of my food,To do,connor-richards,18-02-2020 13:11,None,None,vote
ChicoState/DietFit,0,9,"As a jogger, I would like a fitness app where I can store my progress",To do,"connor-richards,Omnibyte27",02-03-2020 13:09,None,None,vote
ChicoState/DietFit,0,20,As a user I'd like to have a well polished looking app.,In progress,Omnibyte27,09-05-2020 11:26,None,None,vote
ChicoState/DietFit,0,19,"As a simple user, I would like a bug free environment.",In progress,"mastenl,connor-richards",09-05-2020 11:26,None,None,vote
ChicoState/DietFit,0,9,"As a jogger, I would like a fitness app where I can store my progress",In progress,"connor-richards,Omnibyte27",02-03-2020 13:09,None,None,vote
ChicoState/DietFit,0,10,As a user I would like to track my calories,To do,mastenl,04-03-2020 11:08,None,None,vote
ChicoState/DietFit,0,15,"As a goal-minded person, I would like to input my data and my goals, and receive suggestions to attain them.",In progress,mastenl,08-03-2020 10:41,None,None,vote
ChicoState/DietFit,0,15,"As a goal-minded person, I would like to input my data and my goals, and receive suggestions to attain them.",To do,mastenl,08-03-2020 10:41,None,None,vote
ChicoState/DietFit,0,2,As a user I'd like somewhere to store pictures of my food,In progress,connor-richards,18-02-2020 13:11,None,None,vote
ChicoState/DietFit,0,14,As a user I would like an app that is easy to use and navigate.,In progress,Omnibyte27,08-03-2020 10:41,None,None,vote
ChicoState/DietFit,0,12,As a user I woud like to scan barcodes to enter my foods,In progress,None,04-03-2020 11:08,None,None,vote
ChicoState/DietFit,0,12,As a user I woud like to scan barcodes to enter my foods,To do,None,04-03-2020 11:08,None,None,vote
ChicoState/DietFit,0,2,As a user I'd like somewhere to store pictures of my food,To do,connor-richards,18-02-2020 13:11,None,None,vote
ChicoState/DietFit,0,10,As a user I would like to track my calories,In progress,mastenl,04-03-2020 11:08,None,None,vote
ChicoState/DietFit,0,8,"As a user i would like to be able to input my Information(Diet, weight, height, gender)",In progress,"connor-richards,Omnibyte27",18-02-2020 19:31,None,None,vote
ChicoState/DietFit,0,10,As a user I would like to track my calories,To do,mastenl,04-03-2020 11:08,None,None,vote
ChicoState/DietFit,0,8,"As a user i would like to be able to input my Information(Diet, weight, height, gender)",To do,"connor-richards,Omnibyte27",18-02-2020 19:31,None,None,vote
ChicoState/DietFit,0,2,As a user I'd like somewhere to store pictures of my food,In progress,connor-richards,18-02-2020 13:11,None,None,vote
ChicoState/DietFit,0,8,"As a user i would like to be able to input my Information(Diet, weight, height, gender)",To do,"connor-richards,Omnibyte27",18-02-2020 19:31,None,None,vote
ChicoState/DietFit,0,8,"As a user i would like to be able to input my Information(Diet, weight, height, gender)",To do,"connor-richards,Omnibyte27",18-02-2020 19:31,None,None,vote
ChicoState/DiscountAlcohol,0,19,"As a common user interacting with the app, I want to have a unique and catchy launcher icon inorder for me to distinguish this app from the others ",Done,AustinPope,None,11-04-2020 11:24,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,14,"As a user, I want to see a centralized theme that is easy to distinguish different parts of the app, in order to ease usibility and functionality",Done,"cpwilsonChico,arvoytan",None,25-03-2020 12:20,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,13,"as a consumer of mixed drinks, I would like to know the price of everything i need at a single store.",Done,"askudlarek,cpwilsonChico,AustinPope",None,25-03-2020 12:18,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,8,"As a mixologist, I want to find the cheapest places to buy particular drinks in order to make cheap cocktails.",Done,"askudlarek,cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:05,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,7,"As a college student, I want to be able to search for particular types of alcohol in order to find specific drinks near me.",Done,"askudlarek,cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:05,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,6,"As a college student, I want to see nearby alcohol stores on the map in order to see what stores are closest to me.",Done,"askudlarek,AustinPope",None,18-02-2020 21:04,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,5,User Story: As a college student i want the fastest route to get to the store,Done,askudlarek,None,18-02-2020 21:04,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,4,"User story: As business owner, I want to be able to pay to feature (advertise) my store on the app.",Done,"cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:04,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,3,"User story: As a business owner, I want to be able to advertise deals on alcohol.",Done,"cpwilsonChico,arvoytan",None,18-02-2020 21:04,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,2,"As a college student on a budget, I want to find the cheapest prices for alcohol in my area in order to save money but have fun.",Done,None,None,18-02-2020 21:04,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,1,"As a user, I want to have a useable homepage to get me started when I am inebriated to get alcohol fast",Done,"askudlarek,cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:04,10-05-2020 18:02,askudlarek
ChicoState/DiscountAlcohol,0,14,"As a user, I want to see a centralized theme that is easy to distinguish different parts of the app, in order to ease usibility and functionality",In progress,"cpwilsonChico,arvoytan",None,25-03-2020 12:20,None,None
ChicoState/DiscountAlcohol,0,2,"As a college student on a budget, I want to find the cheapest prices for alcohol in my area in order to save money but have fun.",To do,None,None,18-02-2020 21:04,None,None
ChicoState/DiscountAlcohol,0,6,"As a college student, I want to see nearby alcohol stores on the map in order to see what stores are closest to me.",To do,"askudlarek,AustinPope",None,18-02-2020 21:04,None,None
ChicoState/DiscountAlcohol,0,3,"User story: As a business owner, I want to be able to advertise deals on alcohol.",In progress,"cpwilsonChico,arvoytan",None,18-02-2020 21:04,None,None
ChicoState/DiscountAlcohol,0,7,"As a college student, I want to be able to search for particular types of alcohol in order to find specific drinks near me.",In progress,"askudlarek,cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:05,None,None
ChicoState/DiscountAlcohol,0,8,"As a mixologist, I want to find the cheapest places to buy particular drinks in order to make cheap cocktails.",In progress,"askudlarek,cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:05,None,None
ChicoState/DiscountAlcohol,0,7,"As a college student, I want to be able to search for particular types of alcohol in order to find specific drinks near me.",To do,"askudlarek,cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:05,None,None
ChicoState/DiscountAlcohol,0,8,"As a mixologist, I want to find the cheapest places to buy particular drinks in order to make cheap cocktails.",To do,"askudlarek,cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:05,None,None
ChicoState/DiscountAlcohol,0,1,"As a user, I want to have a useable homepage to get me started when I am inebriated to get alcohol fast",To do,"askudlarek,cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:04,None,None
ChicoState/DiscountAlcohol,0,3,"User story: As a business owner, I want to be able to advertise deals on alcohol.",In progress,"cpwilsonChico,arvoytan",None,18-02-2020 21:04,None,None
ChicoState/DiscountAlcohol,0,4,"User story: As business owner, I want to be able to pay to feature (advertise) my store on the app.",In progress,"cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:04,None,None
ChicoState/DiscountAlcohol,0,4,"User story: As business owner, I want to be able to pay to feature (advertise) my store on the app.",In progress,"cpwilsonChico,AustinPope,arvoytan",None,18-02-2020 21:04,None,None
ChicoState/DiscountAlcohol,0,13,"as a consumer of mixed drinks, I would like to know the price of everything i need at a single store.",In progress,"askudlarek,cpwilsonChico,AustinPope",None,25-03-2020 12:18,None,None
ChicoState/DiscountAlcohol,0,2,"As a college student on a budget, I want to find the cheapest prices for alcohol in my area in order to save money but have fun.",In progress,None,None,18-02-2020 21:04,None,None
ChicoState/DiscountAlcohol,0,6,"As a college student, I want to see nearby alcohol stores on the map in order to see what stores are closest to me.",In progress,"askudlarek,AustinPope",None,18-02-2020 21:04,None,None
ChicoState/FamNet,0,23,"11.a) User Story : As a google user, I want to be able to sign in with my Google Account.",Done,None,Difficulty Level 2,25-03-2020 15:51,10-05-2020 13:14,ballen2024
ChicoState/FamNet,0,11,"User Story : As a google user, I want to be able to sign in with my Google Account and share my google services with my family.",Done,"grifsf,jdmacam,ballen2024,capktkirk",Difficulty Level 3,18-02-2020 19:40,25-03-2020 15:53,capktkirk
ChicoState/FamNet,0,10,"User Story : As a Zoomer, I want to have a dark mode so that I don't get blinded while reading in bed at night.",Done,ballen2024,Difficulty Level 1,18-02-2020 19:31,25-03-2020 18:30,ballen2024
ChicoState/FamNet,0,26,User Story : As a mobile user I want to be able to access my data on the go.,In progress,"grifsf,capktkirk",Difficulty Level 4,30-03-2020 11:10,None,None
ChicoState/FamNet,0,6,"User Story : As a spouse, I want to be able to share my calendar with my significant other.",To do,jdmacam,Difficulty Level 4,18-02-2020 19:30,None,None
ChicoState/FamNet,0,27,"User Story : As a event planner, I want people in my group to be able to share their location by default.",In progress,None,Difficulty Level 5,30-03-2020 11:14,None,None
ChicoState/FamNet,0,27,"User Story : As a event planner, I want people in my group to be able to share their location by default.",To do,None,Difficulty Level 5,30-03-2020 11:14,None,None
ChicoState/FamNet,0,2,"User Story : As a parent, I want to be able to have my children update their location so I know where to pick them up.",In progress,None,Difficulty Level 6,18-02-2020 19:30,None,None
ChicoState/FamNet,0,26,User Story : As a mobile user I want to be able to access my data on the go.,In progress,"grifsf,capktkirk",Difficulty Level 4,30-03-2020 11:10,None,None
ChicoState/FamNet,0,26,User Story : As a mobile user I want to be able to access my data on the go.,To do,"grifsf,capktkirk",Difficulty Level 4,30-03-2020 11:10,None,None
ChicoState/FamNet,0,24,"11.b) User Story : As a google user, I want to be able to share my google services with my family.",In progress,capktkirk,Difficulty Level 5,25-03-2020 15:52,None,None
ChicoState/FamNet,0,23,"11.a) User Story : As a google user, I want to be able to sign in with my Google Account.",In progress,None,Difficulty Level 2,25-03-2020 15:51,None,None
ChicoState/FamNet,0,7,"User Story : As a novice user, I want to easily be able to post polls to find what people want to do for a family event.",In progress,ballen2024,Difficulty Level 4,18-02-2020 19:30,None,None
ChicoState/FamNet,0,7,"User Story : As a novice user, I want to easily be able to post polls to find what people want to do for a family event.",To do,ballen2024,Difficulty Level 4,18-02-2020 19:30,None,None
ChicoState/FamNet,0,1,"User Story : As an avid hiker, I want to be able to share pictures directly to the app without having to save it.",To do,None,Difficulty Level 3,18-02-2020 19:29,None,None
ChicoState/FamNet,0,3,"User Story : As a mobile user, I want to be able to share my families pictures securely with my distant family members.",To do,None,Difficulty Level 5,18-02-2020 19:30,None,None
